,Idade,Sexo,Dependentes,Nivel_educacional,Estado_civil,Renda,limite_do_cartao
8589,49,1,1,3,3,3,6224.0
8590,42,0,3,4,3,1,6078.0
8591,50,1,3,3,2,4,21322.0
8592,51,1,3,6,3,2,1590.0
8593,52,0,3,2,4,1,1986.0
8594,48,1,3,5,2,3,15618.0
8595,44,1,2,2,3,4,34496.0
8596,40,0,2,3,2,2,2544.0
8597,42,1,1,5,1,4,4765.0
8598,43,0,3,1,2,6,16583.0
8599,42,1,3,5,3,1,6153.0
8600,42,0,4,3,3,1,15987.0
8601,51,0,4,1,2,1,5139.0
8602,61,0,1,3,2,1,3421.0
8603,59,1,0,2,2,2,11000.0
8604,46,0,4,2,3,1,2490.0
8605,51,1,2,6,1,4,34516.0
8606,48,0,3,6,3,1,2490.0
8607,44,0,4,3,2,2,2055.0
8608,56,1,2,1,2,2,14344.0
8609,42,0,1,6,2,1,3453.0
8610,40,1,2,4,4,3,20304.0
8611,61,0,1,4,2,1,8283.0
8612,45,1,4,2,2,4,11318.0
8613,49,1,2,5,2,4,2384.0
8614,47,1,3,2,3,3,11919.0
8615,45,0,3,3,3,1,2948.0
8616,43,1,3,4,1,3,5397.0
8617,42,1,3,5,3,3,12294.0
8618,42,1,5,3,1,4,7253.0
8619,43,0,3,4,3,6,21922.0
8620,40,1,3,3,3,3,13452.0
8621,50,0,3,4,3,6,24735.0
8622,53,0,3,5,2,2,4942.0
8623,49,1,1,5,3,2,14973.0
8624,44,1,4,2,2,4,19719.0
8625,49,1,4,1,1,4,29690.0
8626,42,0,4,5,3,6,6751.0
8627,43,0,3,3,3,1,9484.0
8628,51,0,3,1,2,1,4333.0
8629,40,0,3,2,1,1,2481.0
8630,57,0,4,6,2,1,3059.0
8631,51,1,0,7,2,5,34516.0
8632,49,1,2,7,4,4,25178.0
8633,61,1,1,5,2,1,7169.0
8634,62,1,2,5,2,3,18224.0
8635,39,1,1,1,2,4,34516.0
8636,52,1,2,5,4,3,4813.0
8637,38,0,1,3,2,6,24965.0
8638,50,0,3,3,2,1,12569.0
8639,43,1,3,1,4,5,34516.0
8640,53,0,2,4,2,1,8259.0
8641,42,1,4,3,3,3,13804.0
8642,43,0,1,3,2,6,5700.0
8643,43,0,4,5,3,1,6448.0
8644,57,1,2,6,4,3,5479.0
8645,50,0,0,2,3,1,3749.0
8646,48,1,4,3,2,5,30210.0
8647,41,1,3,5,3,5,5807.0
8648,44,1,3,3,3,3,3605.0
8649,44,0,4,4,2,2,17077.0
8650,43,0,2,4,3,1,5380.0
8651,51,1,3,5,3,4,34516.0
8652,47,1,4,6,3,4,27720.0
8653,47,0,3,7,2,2,18341.0
8654,38,1,1,3,2,5,27712.0
8655,46,1,3,3,2,2,8285.0
8656,41,0,4,2,1,2,19704.0
8657,47,1,2,5,1,4,21325.0
8658,41,1,1,5,3,4,34516.0
8659,49,0,2,2,2,2,7045.0
8660,44,1,4,5,2,4,14388.0
8661,48,0,4,6,2,1,3874.0
8662,44,1,4,5,3,3,4752.0
8663,50,0,4,7,3,6,34516.0
8664,59,0,1,3,2,1,7484.0
8665,49,0,3,3,3,6,34516.0
8666,42,1,4,2,2,4,34516.0
8667,52,1,3,5,3,3,18336.0
8668,46,1,3,5,1,2,2259.0
8669,41,1,1,4,3,2,10682.0
8670,39,0,4,7,3,1,8587.0
8671,46,0,2,5,2,1,5494.0
8672,45,0,2,5,3,1,1946.0
8673,53,1,3,3,2,3,6228.0
8674,42,1,3,1,3,4,7537.0
8675,44,0,3,5,2,1,13609.0
8676,47,0,3,3,3,6,34516.0
8677,46,1,3,2,3,3,34516.0
8678,38,0,3,5,2,1,15987.0
8679,46,0,3,5,4,1,2391.0
8680,39,1,2,1,1,5,34516.0
8681,47,1,2,4,2,3,20811.0
8682,46,1,4,7,1,3,34516.0
8683,45,1,2,5,3,2,3735.0
8684,50,0,2,3,3,2,2275.0
8685,43,0,3,3,3,1,7350.0
8686,48,1,3,4,3,2,1913.0
8687,50,0,3,5,1,1,4249.0
8688,40,0,2,5,1,2,2136.0
8689,46,1,4,4,3,2,18956.0
8690,45,1,4,4,2,3,13445.0
8691,53,1,1,3,2,1,8979.0
8692,49,0,2,5,3,1,6674.0
8693,52,0,2,6,2,1,6265.0
8694,47,1,0,5,3,4,34516.0
8695,47,1,2,2,2,4,34516.0
8696,43,1,2,3,2,3,13165.0
8697,49,1,3,4,4,4,9959.0
8698,40,0,3,4,4,2,9243.0
8699,53,0,4,5,2,1,4737.0
8700,51,0,1,1,3,2,2710.0
8701,46,1,2,3,2,2,2000.0
8702,41,1,3,3,2,4,34516.0
8703,42,0,0,1,3,1,8798.0
8704,50,1,2,3,1,5,24670.0
8705,51,1,2,2,4,4,23453.0
8706,44,1,3,3,2,5,34516.0
8707,49,1,4,2,3,3,6139.0
8708,51,0,2,1,3,2,14800.0
8709,53,0,5,5,2,2,9815.0
8710,49,0,4,1,2,1,3919.0
8711,59,1,1,5,2,6,12265.0
8712,47,0,2,7,3,2,3256.0
8713,50,1,3,2,2,4,19000.0
8714,44,1,4,5,2,5,34516.0
8715,48,1,4,5,3,3,13197.0
8716,47,1,3,4,2,3,22599.0
8717,43,1,4,2,3,3,23457.0
8718,40,1,2,3,1,4,5238.0
8719,41,1,4,5,2,4,31560.0
8720,46,0,3,3,2,1,6218.0
8721,47,1,2,3,4,6,34516.0
8722,44,1,0,5,1,3,29572.0
8723,52,0,2,5,1,1,2743.0
8724,39,1,3,2,2,4,2844.0
8725,53,0,2,3,2,1,9678.0
8726,49,1,0,1,3,4,26882.0
8727,52,0,2,6,3,1,5207.0
8728,46,1,4,3,4,2,15034.0
8729,44,0,2,5,4,2,3107.0
8730,52,0,2,3,2,2,12214.0
8731,52,1,4,5,3,4,23070.0
8732,50,0,2,5,2,1,2167.0
8733,55,1,3,3,2,4,34516.0
8734,45,1,5,1,3,3,6895.0
8735,44,1,2,7,3,4,25894.0
8736,46,0,3,5,2,1,3138.0
8737,49,1,1,2,2,5,12055.0
8738,53,0,2,4,2,6,16592.0
8739,60,0,1,7,2,6,34516.0
8740,47,1,3,6,1,6,33184.0
8741,54,0,2,5,2,2,10753.0
8742,39,1,2,6,1,4,9959.0
8743,46,0,3,2,3,1,2069.0
8744,43,0,3,4,3,1,11362.0
8745,53,1,4,3,4,5,34516.0
8746,44,1,3,5,3,3,20001.0
8747,48,1,2,3,3,2,8786.0
8748,41,1,3,2,2,4,7142.0
8749,45,0,4,6,2,1,4477.0
8750,41,0,3,1,1,2,5357.0
8751,51,1,1,4,3,4,34516.0
8752,44,1,4,6,2,4,2367.0
8753,39,1,2,2,2,3,23402.0
8754,40,1,3,7,1,1,4587.0
8755,41,1,3,5,3,5,6565.0
8756,46,0,4,1,3,6,6030.0
8757,50,1,4,3,2,5,6982.0
8758,50,1,3,2,3,1,5128.0
8759,48,1,3,1,1,3,9405.0
8760,49,1,2,5,3,4,34516.0
8761,49,1,2,5,3,5,14646.0
8762,41,1,5,5,3,4,12578.0
8763,36,0,4,2,1,2,4370.0
8764,52,0,1,3,2,2,3416.0
8765,42,1,4,5,3,3,6224.0
8766,49,0,2,4,3,1,10741.0
8767,41,1,2,5,2,3,34516.0
8768,50,1,1,1,1,5,34516.0
8769,53,0,4,5,2,2,6058.0
8770,49,1,4,2,3,4,8561.0
8771,46,1,3,1,2,4,9959.0
8772,51,0,5,3,2,1,7645.0
8773,51,1,3,2,2,3,1922.0
8774,51,0,2,3,3,1,5625.0
8775,54,0,2,4,2,1,2274.0
8776,46,1,5,7,4,5,34516.0
8777,43,1,3,6,3,2,9422.0
8778,48,0,3,6,3,6,7469.0
8779,43,0,3,1,2,1,3849.0
8780,41,1,3,3,3,5,34516.0
8781,49,1,3,2,3,4,4778.0
8782,51,0,3,3,2,6,34516.0
8783,47,0,5,2,1,2,5168.0
8784,53,0,2,3,2,1,3199.0
8785,55,0,2,5,2,6,21046.0
8786,51,1,1,5,3,5,34516.0
8787,40,0,1,1,3,1,6540.0
8788,60,0,2,3,2,1,8141.0
8789,40,0,5,5,3,6,33441.0
8790,46,0,5,5,1,6,5496.0
8791,42,0,3,5,3,1,3794.0
8792,46,0,2,5,2,1,5785.0
8793,51,0,0,2,3,6,19387.0
8794,43,0,4,1,2,6,2838.0
8795,41,0,3,4,3,1,4086.0
8796,47,1,3,2,3,4,31987.0
8797,43,1,4,6,2,2,9043.0
8798,47,0,3,5,2,1,11128.0
8799,51,1,2,5,2,2,3062.0
8800,44,0,4,1,1,2,23981.0
8801,44,1,1,5,3,4,34516.0
8802,39,0,0,1,2,2,22054.0
8803,53,0,2,5,1,1,2199.0
8804,45,1,3,2,1,4,9303.0
8805,47,1,3,1,2,5,34516.0
8806,40,1,2,3,4,2,7566.0
8807,50,0,3,2,3,6,11343.0
8808,47,0,2,2,3,6,15155.0
8809,55,1,2,1,2,4,10795.0
8810,44,0,2,3,3,1,6633.0
8811,54,0,1,5,2,6,8572.0
8812,40,1,4,1,3,4,34516.0
8813,50,1,2,5,3,4,34516.0
8814,49,1,3,6,2,3,14895.0
8815,49,0,4,5,2,1,2636.0
8816,39,0,1,2,1,1,9511.0
8817,43,1,2,3,2,5,10896.0
8818,43,0,0,3,3,1,8401.0
8819,45,0,3,5,4,6,12406.0
8820,47,0,4,4,4,6,6769.0
8821,45,0,4,4,3,1,2737.0
8822,34,0,2,5,1,6,32292.0
8823,52,1,2,2,3,5,34516.0
8824,33,0,1,7,1,1,15987.0
8825,43,1,2,1,3,3,34516.0
8826,42,1,5,4,3,2,2437.0
8827,49,1,3,5,2,4,4557.0
8828,55,1,3,2,2,2,10949.0
8829,39,0,1,5,1,1,10398.0
8830,40,0,3,4,2,2,22361.0
8831,46,1,2,1,2,4,3841.0
8832,46,1,3,4,2,4,34516.0
8833,58,1,1,4,2,5,34516.0
8834,44,0,3,5,3,1,10877.0
8835,42,1,3,1,3,2,5848.0
8836,50,1,2,1,3,3,11552.0
8837,46,1,2,5,3,4,11901.0
8838,37,1,3,3,1,4,2273.0
8839,57,0,3,5,1,1,3082.0
8840,52,1,2,5,2,2,9298.0
8841,62,0,0,6,2,2,4136.0
8842,45,1,5,3,1,3,12399.0
8843,57,1,1,3,2,4,15030.0
8844,44,0,3,5,3,1,6441.0
8845,42,0,4,1,3,6,7469.0
8846,40,0,2,1,2,1,3569.0
8847,47,1,3,5,1,1,2781.0
8848,51,1,1,6,3,5,34516.0
8849,45,0,3,3,3,1,4174.0
8850,50,1,2,1,3,3,23223.0
8851,46,1,3,5,3,1,6954.0
8852,47,0,1,1,2,1,7136.0
8853,43,0,4,3,2,1,1820.0
8854,52,1,1,2,3,2,2937.0
8855,46,0,3,3,2,1,6636.0
8856,41,1,2,5,3,3,31497.0
8857,52,1,1,3,3,5,34516.0
8858,52,0,1,3,3,1,1959.0
8859,51,1,3,6,3,4,34516.0
8860,49,1,5,5,2,3,7801.0
8861,55,1,3,4,2,5,6455.0
8862,46,1,1,5,4,2,11343.0
8863,43,1,3,6,3,2,23981.0
8864,46,0,4,1,2,1,2879.0
8865,49,1,4,3,3,4,7667.0
8866,41,1,2,2,2,5,34516.0
8867,37,1,2,3,2,4,6713.0
8868,51,1,2,2,3,5,10984.0
8869,50,1,1,7,3,5,34516.0
8870,57,1,2,2,2,3,23058.0
8871,40,1,4,2,3,5,17606.0
8872,52,1,0,4,3,5,34516.0
8873,45,0,3,3,4,2,18000.0
8874,48,0,2,4,3,1,5550.0
8875,39,0,3,3,2,1,1621.0
8876,49,0,4,4,3,1,3244.0
8877,45,1,2,1,3,2,5800.0
8878,43,0,1,5,3,1,2550.0
8879,45,1,3,5,4,3,34516.0
8880,38,1,1,3,2,5,10874.0
8881,54,1,2,4,2,4,13769.0
8882,39,1,2,5,4,2,17894.0
8883,49,0,5,5,3,1,15016.0
8884,45,1,4,5,2,5,9036.0
8885,54,1,1,3,2,4,12813.0
8886,40,0,3,7,3,1,4660.0
8887,49,1,5,4,3,3,34516.0
8888,48,1,1,6,2,4,13174.0
8889,43,1,1,5,2,6,11210.0
8890,42,1,3,5,2,5,31639.0
8891,49,1,4,3,3,5,34516.0
8892,43,1,4,2,2,5,34516.0
8893,44,0,5,1,3,1,2490.0
8894,45,1,3,3,1,4,26438.0
8895,38,0,1,5,2,1,7504.0
8896,44,1,1,2,3,5,34516.0
8897,45,1,4,5,2,5,34516.0
8898,51,0,2,4,3,6,15048.0
8899,41,1,3,5,2,4,9357.0
8900,51,1,1,1,3,3,11548.0
8901,56,0,2,2,2,1,8767.0
8902,42,1,4,1,2,2,5306.0
8903,52,0,2,5,2,6,3608.0
8904,49,0,1,2,3,1,15987.0
8905,50,1,2,5,2,5,31782.0
8906,42,1,2,5,3,5,34516.0
8907,45,0,0,7,3,2,19107.0
8908,50,1,4,1,3,4,34516.0
8909,41,1,4,6,3,4,21751.0
8910,44,0,3,4,2,1,7926.0
8911,51,1,4,1,2,5,34516.0
8912,48,1,4,5,3,4,27984.0
8913,40,1,3,2,4,3,24499.0
8914,49,1,0,3,2,4,2221.0
8915,43,1,2,5,2,4,5858.0
8916,51,1,1,2,2,4,27318.0
8917,44,0,3,3,2,6,9766.0
8918,59,1,1,5,2,3,26692.0
8919,49,1,2,5,2,3,34516.0
8920,38,1,3,4,2,5,14938.0
8921,52,1,2,5,3,4,33256.0
8922,49,1,4,5,2,5,34516.0
8923,47,1,2,5,2,2,5791.0
8924,51,0,2,3,2,6,2319.0
8925,46,1,1,2,3,4,17698.0
8926,52,1,4,4,2,4,34516.0
8927,57,0,2,5,2,1,6482.0
8928,40,1,4,1,2,3,18975.0
8929,44,1,3,5,4,3,34516.0
8930,47,1,3,1,2,2,2479.0
8931,41,0,3,5,1,1,4941.0
8932,42,1,1,6,2,3,34516.0
8933,44,0,4,2,3,6,8230.0
8934,44,1,0,1,3,2,22226.0
8935,47,1,2,2,2,5,28852.0
8936,36,1,1,1,1,2,6893.0
8937,45,1,2,5,3,3,7653.0
8938,50,1,1,3,1,4,26840.0
8939,41,1,3,3,4,3,4549.0
8940,55,1,2,3,4,5,16828.0
8941,45,1,2,4,2,2,6530.0
8942,40,0,4,6,2,2,11642.0
8943,43,1,3,4,2,4,5390.0
8944,49,0,3,5,3,1,7037.0
8945,47,1,3,4,3,1,8390.0
8946,49,1,3,1,2,3,2122.0
8947,43,1,4,3,3,2,3442.0
8948,44,0,3,2,3,1,6680.0
8949,42,0,2,5,2,6,34516.0
8950,44,0,2,3,3,2,7244.0
8951,52,1,2,5,3,4,34516.0
8952,42,1,2,6,3,3,2476.0
8953,40,0,1,5,3,1,2019.0
8954,54,0,2,1,4,1,8758.0
8955,62,1,0,5,4,3,6103.0
8956,52,0,3,5,2,1,2166.0
8957,50,0,2,7,2,1,3449.0
8958,51,0,4,5,4,1,2984.0
8959,54,0,3,5,2,1,13432.0
8960,39,0,1,1,3,2,10830.0
8961,50,1,1,6,1,4,2673.0
8962,46,1,2,4,3,5,34516.0
8963,45,1,5,2,2,3,20633.0
8964,61,1,1,5,2,6,9070.0
8965,51,1,3,1,1,5,11954.0
8966,50,1,1,5,3,4,34516.0
8967,48,1,2,4,4,4,4479.0
8968,50,1,1,3,3,1,3968.0
8969,58,0,2,2,2,6,2599.0
8970,46,1,2,4,4,3,10074.0
8971,46,0,3,3,3,2,10901.0
8972,42,0,5,1,2,1,8325.0
8973,38,1,3,1,2,4,34516.0
8974,40,1,3,6,2,5,34516.0
8975,43,1,5,5,2,4,7196.0
8976,48,1,4,5,3,3,34516.0
8977,38,1,2,2,2,4,34516.0
8978,46,1,5,3,3,5,32926.0
8979,44,1,4,2,1,2,18072.0
8980,50,1,2,1,2,4,24533.0
8981,39,1,1,4,1,2,4874.0
8982,50,1,3,4,1,3,12889.0
8983,41,0,5,5,3,1,7531.0
8984,49,0,4,5,4,1,1838.0
8985,42,1,3,5,3,4,30117.0
8986,46,1,2,2,2,3,5131.0
8987,44,1,3,5,2,4,34516.0
8988,53,1,3,5,2,4,24262.0
8989,51,1,0,4,2,4,34516.0
8990,38,0,2,4,1,1,7385.0
8991,50,1,1,5,3,3,20708.0
8992,47,0,3,5,3,1,14057.0
8993,38,1,4,2,1,4,34516.0
8994,45,1,3,3,3,3,17072.0
8995,52,1,2,3,2,4,25737.0
8996,44,0,1,1,2,1,2211.0
8997,35,0,4,3,1,6,16950.0
8998,44,1,3,5,3,3,15043.0
8999,40,1,3,5,2,4,29338.0
9000,57,1,4,5,2,5,25808.0
9001,43,0,2,1,3,1,2248.0
9002,45,0,4,2,4,2,3670.0
9003,44,0,3,5,2,1,8861.0
9004,47,1,3,5,3,5,34516.0
9005,50,1,2,1,3,3,8014.0
9006,44,0,4,1,3,1,2771.0
9007,51,1,2,5,3,5,34516.0
9008,45,0,3,3,3,6,8383.0
9009,44,0,2,1,2,1,15365.0
9010,48,0,4,3,3,1,2913.0
9011,40,0,2,2,2,1,4748.0
9012,50,1,2,5,2,4,34516.0
9013,38,0,1,4,1,1,2609.0
9014,43,0,5,4,2,2,11508.0
9015,45,0,4,5,1,1,2396.0
9016,49,1,4,2,3,5,18991.0
9017,44,1,3,3,3,4,10908.0
9018,53,1,3,5,1,2,14627.0
9019,46,1,4,6,3,2,2219.0
9020,56,1,4,5,2,4,25736.0
9021,63,1,0,2,2,3,7997.0
9022,40,1,5,5,2,2,2849.0
9023,45,1,5,5,3,4,29227.0
9024,52,1,2,7,3,5,34516.0
9025,50,1,2,2,3,2,12458.0
9026,62,1,1,3,2,3,7547.0
9027,44,1,4,1,3,5,34516.0
9028,45,0,4,5,3,1,10677.0
9029,53,1,5,2,1,4,2340.0
9030,38,0,3,3,2,2,23981.0
9031,44,0,4,7,3,2,6329.0
9032,42,1,3,2,3,2,4960.0
9033,44,1,2,3,1,3,34516.0
9034,55,0,3,4,2,1,15987.0
9035,52,0,1,2,2,1,3244.0
9036,48,1,4,5,3,3,7298.0
9037,48,1,4,5,3,4,28307.0
9038,47,1,2,5,3,2,2430.0
9039,49,1,1,5,3,5,7650.0
9040,47,0,3,4,4,2,6443.0
9041,47,1,2,2,3,4,13356.0
9042,56,1,2,5,2,5,4675.0
9043,61,1,1,2,2,2,2177.0
9044,45,1,4,7,2,5,34516.0
9045,49,0,2,5,3,1,2821.0
9046,44,0,4,2,3,1,6769.0
9047,50,1,1,6,1,4,34516.0
9048,51,1,1,3,3,5,30172.0
9049,44,0,5,2,2,1,7742.0
9050,46,1,3,1,2,4,11814.0
9051,41,1,4,1,3,4,28687.0
9052,51,1,4,5,3,3,25653.0
9053,52,0,1,5,2,2,4705.0
9054,39,1,3,3,3,4,19150.0
9055,38,1,2,3,2,3,34516.0
9056,51,1,3,5,3,4,11765.0
9057,41,1,3,3,4,4,16627.0
9058,43,1,2,6,3,3,13553.0
9059,40,1,3,3,3,3,11476.0
9060,58,1,1,2,2,4,5182.0
9061,44,1,2,6,3,3,23026.0
9062,48,1,4,5,3,3,18477.0
9063,49,1,4,1,3,4,29890.0
9064,48,1,3,1,1,3,8290.0
9065,44,1,3,4,3,2,16199.0
9066,54,0,1,1,2,6,3723.0
9067,45,1,2,5,2,1,12695.0
9068,54,0,0,5,2,6,34516.0
9069,46,1,2,1,3,3,30379.0
9070,37,0,3,5,2,2,9875.0
9071,41,1,4,1,3,3,34516.0
9072,43,1,2,3,3,3,2600.0
9073,39,1,2,1,2,4,34516.0
9074,61,1,0,6,2,3,12218.0
9075,51,1,3,2,3,4,34516.0
9076,48,0,2,2,4,2,21754.0
9077,46,1,2,2,2,3,8396.0
9078,39,0,1,1,2,1,15987.0
9079,55,0,0,5,2,1,12094.0
9080,44,1,4,3,2,3,2946.0
9081,48,1,2,2,2,2,17812.0
9082,46,0,4,4,2,2,13743.0
9083,39,0,2,1,2,2,23981.0
9084,45,0,2,2,4,2,15785.0
9085,43,0,4,5,2,1,3015.0
9086,40,0,3,3,3,2,19000.0
9087,49,1,2,3,3,5,11714.0
9088,39,0,2,1,2,2,11135.0
9089,47,1,2,4,3,3,34516.0
9090,42,1,4,5,2,4,34516.0
9091,44,0,1,1,4,1,13259.0
9092,47,1,1,4,3,4,5660.0
9093,63,1,1,3,2,3,23355.0
9094,49,1,2,2,3,4,20734.0
9095,43,0,3,5,3,2,2476.0
9096,55,1,4,5,2,5,34516.0
9097,46,0,4,3,1,1,7552.0
9098,42,1,3,1,3,1,14630.0
9099,43,1,3,5,2,2,6080.0
9100,51,1,1,3,2,4,28605.0
9101,49,1,4,1,1,4,2886.0
9102,51,0,2,5,2,6,34516.0
9103,31,0,0,2,4,1,10850.0
9104,43,1,4,5,4,4,24244.0
9105,59,1,0,5,2,3,17218.0
9106,41,0,2,1,3,6,14746.0
9107,53,1,2,4,2,5,34516.0
9108,39,1,1,2,2,4,34458.0
9109,57,1,3,1,2,5,34516.0
9110,60,1,1,3,4,2,9369.0
9111,51,1,0,3,1,4,22741.0
9112,46,0,3,1,2,2,9110.0
9113,45,1,2,5,3,3,34516.0
9114,41,1,3,5,3,3,17277.0
9115,56,1,0,3,1,5,34516.0
9116,39,0,3,2,2,6,33565.0
9117,49,0,3,5,2,2,20176.0
9118,45,1,3,5,2,2,3751.0
9119,47,0,5,1,1,1,2519.0
9120,50,1,2,1,3,2,13067.0
9121,45,0,3,3,3,2,3399.0
9122,45,1,2,3,3,2,11529.0
9123,40,0,3,5,4,1,8694.0
9124,52,0,1,5,2,1,6616.0
9125,51,1,2,5,3,2,11467.0
9126,44,1,2,5,1,4,15821.0
9127,56,0,3,2,2,6,34516.0
9128,30,1,1,3,3,3,15795.0
9129,62,0,1,5,2,1,3109.0
9130,47,0,4,6,2,1,8837.0
9131,42,0,4,1,3,1,6551.0
9132,52,0,2,3,2,2,2540.0
9133,46,0,4,2,4,6,8110.0
9134,54,0,3,5,2,6,6146.0
9135,58,1,2,1,2,3,2236.0
9136,34,1,1,1,2,4,3711.0
9137,43,0,4,2,3,1,2082.0
9138,49,1,4,5,3,4,9959.0
9139,55,1,4,1,2,3,18980.0
9140,47,0,3,5,3,2,15472.0
9141,50,0,2,1,2,6,21498.0
9142,41,0,1,3,2,2,2667.0
9143,44,0,2,5,2,1,4291.0
9144,39,1,2,4,3,3,3879.0
9145,43,1,5,5,1,3,12773.0
9146,32,1,0,3,2,3,6224.0
9147,40,1,3,1,2,3,9594.0
9148,49,1,2,1,3,1,12518.0
9149,56,0,1,4,2,1,2783.0
9150,60,0,0,5,3,1,3773.0
9151,41,0,5,3,3,2,19281.0
9152,43,0,5,5,3,1,14806.0
9153,32,1,0,5,4,2,7473.0
9154,47,0,2,3,2,1,3108.0
9155,46,1,3,5,4,4,34516.0
9156,41,1,2,5,2,5,27742.0
9157,51,0,1,2,2,1,14563.0
9158,58,1,2,2,2,4,10286.0
9159,48,0,2,5,4,6,7791.0
9160,53,0,3,2,3,1,3733.0
9161,52,1,1,5,2,4,34516.0
9162,45,0,4,3,2,1,14416.0
9163,41,1,3,2,3,5,34516.0
9164,37,0,2,5,4,1,12033.0
9165,44,1,4,3,2,3,34516.0
9166,49,0,2,1,3,1,3243.0
9167,32,0,2,1,3,1,9761.0
9168,36,0,2,5,3,1,5723.0
9169,47,0,3,5,4,1,9947.0
9170,49,1,0,2,3,3,3599.0
9171,58,1,2,7,3,5,12648.0
9172,45,1,3,2,3,2,4572.0
9173,53,0,5,1,3,1,4021.0
9174,45,1,5,3,3,4,25601.0
9175,44,1,4,2,1,4,25428.0
9176,54,1,3,6,2,2,4216.0
9177,38,0,2,3,3,2,3140.0
9178,46,1,3,7,3,3,21161.0
9179,41,0,2,2,3,6,5877.0
9180,48,0,2,7,3,2,9074.0
9181,53,1,2,3,2,3,4142.0
9182,39,1,3,5,3,2,3152.0
9183,48,0,4,5,2,1,15987.0
9184,41,1,3,5,2,2,8919.0
9185,54,0,2,2,3,6,24927.0
9186,49,1,2,3,4,2,3308.0
9187,61,1,1,5,1,3,6157.0
9188,41,1,3,1,3,3,33889.0
9189,52,1,2,2,1,5,33552.0
9190,44,1,3,1,2,5,34516.0
9191,33,0,3,1,2,2,19594.0
9192,37,1,2,5,2,3,7349.0
9193,52,0,3,5,2,2,14803.0
9194,51,0,3,2,3,1,3536.0
9195,43,1,4,2,4,4,19333.0
9196,54,0,1,3,3,1,11605.0
9197,31,0,0,2,4,1,3329.0
9198,40,0,4,3,2,1,3961.0
9199,49,0,4,2,1,1,5975.0
9200,60,1,1,2,3,2,3735.0
9201,62,0,0,2,2,1,5780.0
9202,44,1,2,5,3,4,19141.0
9203,43,0,3,5,1,1,3461.0
9204,56,1,2,3,3,4,29394.0
9205,35,1,4,3,2,4,24250.0
9206,40,0,4,5,3,2,16191.0
9207,52,1,2,3,4,3,7261.0
9208,29,1,0,3,2,2,4023.0
9209,52,1,0,3,2,3,3764.0
9210,49,0,3,1,3,1,3767.0
9211,37,1,3,5,3,3,6407.0
9212,47,0,3,1,3,2,5822.0
9213,32,1,1,2,2,3,33711.0
9214,44,0,3,5,3,6,31699.0
9215,47,1,5,4,2,4,3429.0
9216,45,1,3,5,1,5,8858.0
9217,46,1,2,5,4,3,7064.0
9218,34,0,3,5,3,1,15487.0
9219,39,0,4,3,3,1,3600.0
9220,46,1,4,4,2,5,34516.0
9221,50,1,3,3,3,4,34516.0
9222,45,0,2,2,3,1,2490.0
9223,56,1,1,2,3,4,33870.0
9224,50,1,2,2,1,5,34516.0
9225,30,1,0,1,2,3,23760.0
9226,53,0,4,5,3,1,4005.0
9227,60,1,0,4,3,4,29239.0
9228,41,1,4,5,2,4,34516.0
9229,42,0,3,5,2,1,3391.0
9230,31,0,0,5,2,1,4598.0
9231,51,1,4,5,2,4,34516.0
9232,45,1,5,2,3,4,3435.0
9233,55,1,2,2,2,3,17540.0
9234,51,1,3,7,2,4,31346.0
9235,28,1,0,2,2,1,4342.0
9236,44,0,5,5,4,1,3842.0
9237,51,0,2,5,2,2,3785.0
9238,48,1,5,4,3,1,6797.0
9239,44,1,4,5,2,3,9682.0
9240,40,0,3,5,2,1,3319.0
9241,34,1,4,1,2,1,7664.0
9242,47,1,3,5,2,3,30498.0
9243,50,0,2,3,3,6,19962.0
9244,61,1,0,4,2,4,21398.0
9245,56,0,2,1,3,1,4746.0
9246,46,1,3,5,4,4,20434.0
9247,49,1,5,5,3,3,29531.0
9248,56,1,1,2,4,5,3730.0
9249,41,1,2,6,3,2,10688.0
9250,56,0,5,1,2,1,4668.0
9251,35,1,3,1,2,2,22725.0
9252,40,1,3,1,2,2,8155.0
9253,41,0,3,7,3,2,18266.0
9254,46,1,4,2,2,4,10492.0
9255,56,0,2,3,3,2,6380.0
9256,37,0,5,1,3,2,19055.0
9257,51,1,2,4,2,5,3477.0
9258,36,0,1,2,2,1,3277.0
9259,49,1,4,6,3,5,34516.0
9260,35,0,2,1,3,1,3616.0
9261,46,0,4,1,2,1,3973.0
9262,45,0,3,5,1,2,4318.0
9263,48,0,2,3,1,6,7660.0
9264,46,0,3,5,4,6,3515.0
9265,36,0,0,1,3,1,13313.0
9266,30,0,1,4,2,1,4541.0
9267,49,0,1,5,3,1,8284.0
9268,31,1,0,6,3,1,3768.0
9269,35,1,3,3,3,2,14382.0
9270,54,0,1,3,2,6,10798.0
9271,49,1,3,5,2,2,23981.0
9272,40,1,3,5,3,3,22729.0
9273,41,0,2,3,2,6,27670.0
9274,37,0,4,2,3,1,3423.0
9275,46,0,4,1,2,6,33874.0
9276,61,0,0,3,3,1,3175.0
9277,45,1,3,5,3,2,7979.0
9278,41,1,2,1,2,4,13679.0
9279,47,0,2,2,1,1,14767.0
9280,44,1,2,2,2,4,34516.0
9281,61,1,0,1,2,5,4650.0
9282,45,0,2,5,3,2,3592.0
9283,31,1,0,3,3,3,32535.0
9284,42,1,2,1,2,5,3214.0
9285,32,1,1,3,2,2,4819.0
